,vmp_nsh,imp_nsh,vmp_nrl,imp_nrl,vmp_nsr,imp_nsr
801,0.793608653189738,0.9975925006227429,0.7527203300159053,0.8546523241344494,0.9902016353737764,0.802862850439427
802,0.7946008873216485,0.9976004916079959,0.7554422732789412,0.8578381059423785,0.990204519411787,0.8038506039371336
803,0.7955931634515,0.99760842999301,0.7581583431571707,0.8609690849887017,0.9902073905464912,0.8048383657213405
804,0.7965854812192066,0.9976163162929809,0.7608678988730768,0.8640449538873018,0.9902102488698697,0.8058261357354799
805,0.7975778402690162,0.9976241510164283,0.7635703103834347,0.8670655181529316,0.9902130944729857,0.8068139139235292
806,0.7985702402494448,0.9976319346653043,0.7662649588817908,0.8700306901490366,0.9902159274459956,0.8078017002300041
807,0.79956268081321,0.9976396677350976,0.7689512372700253,0.8729404827314765,0.9902187478781616,0.8087894945999521
808,0.8005551616171677,0.9976473507149369,0.7716285505987581,0.8757950026764001,0.9902215558578622,0.8097772969789454
809,0.8015476823222487,0.9976549840876929,0.7742963164764918,0.8785944439774239,0.9902243514726048,0.8107651073130749
810,0.8025402425933985,0.9976625683300766,0.7769539654474801,0.8813390810927973,0.9902271348090358,0.8117529255489431
811,0.803532842099515,0.9976701039127374,0.7796009413384304,0.8840292622175706,0.9902299059529522,0.8127407516336581
812,0.8045254805133898,0.9976775913003586,0.7822367015742437,0.8866654026491558,0.9902326649893123,0.8137285855148277
813,0.8055181575116495,0.9976850309517512,0.7848607174630938,0.8892479783072645,0.9902354120022457,0.8147164271405524
814,0.8065108727746993,0.9976924233199461,0.7874724744512337,0.8917775194612935,0.9902381470750653,0.8157042764594199
815,0.8075036259866653,0.9976997688522842,0.7900714723480059,0.8942546047099901,0.9902408702902757,0.8166921334204992
816,0.8084964168353408,0.9977070679905051,0.7926572255216053,0.8966798552499171,0.9902435817295847,0.8176799979733341
817,0.8094892450121302,0.9977143211708346,0.7952292630662123,0.8990539294610311,0.990246281473913,0.8186678700679384
818,0.8104821102119977,0.9977215288240694,0.7977871289411861,0.9013775178297803,0.9902489696034038,0.8196557496547889
819,0.8114750121334137,0.9977286913756616,0.8003303820830547,0.9036513382226796,0.9902516461974326,0.8206436366848212
820,0.812467950478303,0.9977358092458003,0.8028585964910976,0.9058761315164535,0.9902543113346166,0.821631531109423
821,0.8134609249519955,0.9977428828494931,0.8053713612873576,0.9080526575846585,0.9902569650928246,0.822619432880429
822,0.8144539352631762,0.997749912596645,0.8078682807519614,0.9101816916352865,0.9902596075491856,0.8236073419501163
823,0.8154469811238356,0.9977568988921364,0.810348974334654,0.9122640208892319,0.9902622387800986,0.8245952582711975
